epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
106,2825.1,2.02922,4.77401,6.33016,0.02336,0.84483,0.3973,0.02796,0.00911,0.00149,0.00049,0.02077,0.00552,0.00025,0.0001,1.97782,4.68553,6.53413,0.02535,0,0,0.000219198,0.000219198,0.000219198
107,2850.28,2.03806,4.77059,6.32898,0.02352,0.84822,0.39569,0.02654,0.00827,0.00166,0.00047,0.01896,0.0041,0.00021,9e-05,1.97852,4.7079,6.56374,0.02531,0,0,0.000214486,0.000214486,0.000214486
108,2875.59,2.0306,4.77089,6.3373,0.02336,0.84426,0.39427,0.0246,0.00825,0.00158,0.00049,0.01868,0.0047,0.00023,9e-05,1.9747,4.68486,6.54268,0.02526,0,0,0.000209773,0.000209773,0.000209773
109,2901.13,2.03988,4.76482,6.33501,0.02376,0.84765,0.39625,0.02457,0.00788,0.00189,0.00064,0.02047,0.00501,0.00024,9e-05,1.98118,4.73571,6.54865,0.02528,0,0,0.000205061,0.000205061,0.000205061
110,2926.01,2.04117,4.77602,6.34092,0.0233,0.83928,0.39788,0.02557,0.00819,0.00147,0.00048,0.01991,0.00525,0.00025,0.0001,1.97506,4.68367,6.54055,0.02531,0,0,0.000200348,0.000200348,0.000200348
111,2951.12,2.02562,4.76219,6.32171,0.02347,0.84395,0.39563,0.02487,0.00758,0.0018,0.00063,0.01992,0.00472,0.00025,0.0001,1.97524,4.70889,6.54654,0.02524,0,0,0.000195636,0.000195636,0.000195636
112,2976.5,2.02614,4.75295,6.34442,0.0232,0.83565,0.39838,0.02668,0.00859,0.00168,0.00051,0.02041,0.00493,0.00027,0.0001,1.97078,4.686,6.53439,0.02523,0,0,0.000190924,0.000190924,0.000190924
113,3002.18,2.03524,4.75743,6.3271,0.02356,0.85255,0.3978,0.0263,0.00873,0.00154,0.00046,0.02063,0.00507,0.00024,0.0001,1.97803,4.72544,6.54825,0.02527,0,0,0.000186211,0.000186211,0.000186211
114,3027.58,2.04253,4.79257,6.34068,0.02362,0.85122,0.39804,0.02591,0.00834,0.00159,0.0005,0.02001,0.00482,0.00024,0.0001,1.97485,4.7074,6.549,0.0252,0,0,0.000181499,0.000181499,0.000181499
115,3052.6,2.0352,4.7741,6.34316,0.02354,0.85186,0.39716,0.02808,0.00869,0.00163,0.00048,0.02107,0.00509,0.00024,9e-05,1.97059,4.69616,6.56803,0.02514,0,0,0.000176786,0.000176786,0.000176786
116,3077.79,2.03481,4.76816,6.34757,0.02344,0.84313,0.39479,0.02591,0.00797,0.00158,0.00048,0.01878,0.0041,0.00022,9e-05,1.97413,4.69223,6.55899,0.02528,0,0,0.000172074,0.000172074,0.000172074
117,3103.04,2.03829,4.78251,6.33122,0.02335,0.83998,0.39858,0.02704,0.00819,0.00148,0.00048,0.02129,0.00509,0.00025,0.0001,1.97326,4.67351,6.54604,0.02533,0,0,0.000167362,0.000167362,0.000167362
118,3128.25,2.03539,4.76218,6.35323,0.02346,0.84355,0.3941,0.0267,0.00831,0.00148,0.00048,0.01854,0.0043,0.00022,9e-05,1.96964,4.66802,6.54708,0.02515,0,0,0.000162649,0.000162649,0.000162649
119,3153.7,2.03055,4.75473,6.34011,0.02334,0.84106,0.39556,0.02663,0.00847,0.00146,0.00048,0.0201,0.00492,0.00023,9e-05,1.97385,4.6688,6.55133,0.02524,0,0,0.000157937,0.000157937,0.000157937
120,3178.88,2.04104,4.74887,6.33695,0.02354,0.84568,0.39556,0.02527,0.00764,0.00155,0.00047,0.02009,0.00452,0.00023,0.0001,1.97594,4.71937,6.54917,0.02526,0,0,0.000153224,0.000153224,0.000153224
121,3204.44,2.0352,4.77047,6.33197,0.0235,0.84238,0.39536,0.02682,0.00814,0.00147,0.00049,0.01954,0.00416,0.00022,0.0001,1.9761,4.70707,6.55422,0.0253,0,0,0.000148512,0.000148512,0.000148512
122,3229.99,2.0352,4.76044,6.34076,0.02355,0.84991,0.39492,0.02456,0.00739,0.00163,0.00048,0.02094,0.00471,0.00026,0.0001,1.97514,4.7009,6.56063,0.02525,0,0,0.0001438,0.0001438,0.0001438
123,3255.66,2.04114,4.76179,6.32973,0.02362,0.83788,0.39493,0.02653,0.00821,0.0015,0.00047,0.01962,0.00432,0.00022,9e-05,1.97373,4.6965,6.55343,0.02523,0,0,0.000139087,0.000139087,0.000139087
124,3281.05,2.04134,4.79762,6.32703,0.02388,0.84941,0.39472,0.02685,0.00841,0.00178,0.00062,0.02341,0.00617,0.00028,0.0001,1.98086,4.74476,6.54332,0.02524,0,0,0.000134375,0.000134375,0.000134375
125,3306.44,2.03223,4.77161,6.33384,0.02346,0.84243,0.39758,0.02589,0.00787,0.00199,0.00065,0.01987,0.00442,0.00023,9e-05,1.97662,4.69724,6.56001,0.02526,0,0,0.000129662,0.000129662,0.000129662
126,3331.95,2.0409,4.77293,6.33459,0.02373,0.8477,0.39774,0.02514,0.00734,0.00158,0.00048,0.02092,0.00481,0.00026,0.0001,1.97622,4.70735,6.56573,0.02526,0,0,0.00012495,0.00012495,0.00012495
127,3357.44,2.04312,4.75749,6.33607,0.02367,0.84417,0.39637,0.02665,0.00827,0.0019,0.00065,0.02055,0.00482,0.00025,0.0001,1.97408,4.70815,6.55698,0.02523,0,0,0.000120238,0.000120238,0.000120238
128,3383.03,2.03974,4.75962,6.33928,0.02348,0.84013,0.39559,0.02489,0.00821,0.00165,0.0005,0.0189,0.00442,0.00023,9e-05,1.97813,4.7051,6.54609,0.02532,0,0,0.000115525,0.000115525,0.000115525
129,3408.23,2.02427,4.75243,6.34042,0.02352,0.84439,0.39591,0.026,0.00799,0.00199,0.00065,0.02015,0.00454,0.00023,0.0001,1.97598,4.72624,6.54786,0.02523,0,0,0.000110813,0.000110813,0.000110813
130,3433.83,2.03188,4.77877,6.33796,0.02354,0.84842,0.39543,0.02614,0.00848,0.00188,0.00063,0.01931,0.00466,0.00024,0.0001,1.97562,4.71939,6.55399,0.02531,0,0,0.0001061,0.0001061,0.0001061
131,3459.83,2.02803,4.79197,6.32447,0.02348,0.84805,0.3951,0.02482,0.00782,0.00163,0.0005,0.01966,0.0047,0.00026,0.0001,1.9771,4.71174,6.57096,0.02528,0,0,0.000101388,0.000101388,0.000101388
132,3485.4,2.03383,4.81018,6.32482,0.02379,0.85442,0.39308,0.02495,0.00782,0.00177,0.00063,0.01949,0.00436,0.00024,0.0001,1.97776,4.72395,6.55114,0.02532,0,0,9.66756e-05,9.66756e-05,9.66756e-05
133,3510.39,2.0317,4.7575,6.33236,0.02364,0.84574,0.39424,0.02557,0.00817,0.00183,0.00065,0.01934,0.00438,0.00023,0.0001,1.97827,4.72215,6.55516,0.02527,0,0,9.19632e-05,9.19632e-05,9.19632e-05
134,3536,2.02911,4.76606,6.33228,0.02341,0.84644,0.396,0.02407,0.00745,0.0015,0.00047,0.01827,0.00406,0.00023,9e-05,1.97538,4.69982,6.54336,0.02523,0,0,8.72508e-05,8.72508e-05,8.72508e-05
135,3561.73,2.04216,4.74592,6.34564,0.02367,0.84361,0.39575,0.02482,0.00784,0.00151,0.00047,0.01932,0.00438,0.00023,0.0001,1.97574,4.68866,6.53636,0.02529,0,0,8.25384e-05,8.25384e-05,8.25384e-05
136,3587.38,2.03331,4.77856,6.33147,0.02377,0.85034,0.39419,0.02536,0.00828,0.00164,0.00049,0.01983,0.00482,0.00025,0.0001,1.97821,4.70205,6.54918,0.02528,0,0,7.7826e-05,7.7826e-05,7.7826e-05
137,3612.99,2.0266,4.74305,6.32615,0.02326,0.83558,0.39262,0.02657,0.00831,0.00157,0.0005,0.01906,0.00436,0.00023,0.0001,1.97188,4.67856,6.54945,0.02525,0,0,7.31136e-05,7.31136e-05,7.31136e-05
138,3638.11,2.04241,4.75911,6.3267,0.02312,0.82579,0.39558,0.02714,0.00874,0.00165,0.0005,0.01953,0.00488,0.00026,0.0001,1.97308,4.68169,6.54472,0.02526,0,0,6.84012e-05,6.84012e-05,6.84012e-05
139,3663.47,2.04294,4.79384,6.33204,0.02381,0.84707,0.39416,0.02826,0.00903,0.00165,0.00049,0.02119,0.00481,0.00023,0.0001,1.97377,4.70757,6.55305,0.02521,0,0,6.36888e-05,6.36888e-05,6.36888e-05
140,3688.96,2.03454,4.78288,6.33042,0.0236,0.85231,0.39757,0.02606,0.00848,0.00196,0.00064,0.01976,0.00476,0.00024,9e-05,1.97648,4.71716,6.55498,0.02529,0,0,5.89764e-05,5.89764e-05,5.89764e-05
141,3715.39,2.03948,4.75884,6.33832,0.02353,0.84295,0.39431,0.0269,0.00827,0.00164,0.0005,0.01906,0.0041,0.00022,0.0001,1.97489,4.71382,6.56768,0.02529,0,0,5.4264e-05,5.4264e-05,5.4264e-05
142,3740.69,2.04161,4.77232,6.32167,0.02344,0.83039,0.39352,0.02492,0.00766,0.00156,0.00048,0.01947,0.00444,0.00025,0.0001,1.97029,4.69335,6.55156,0.02516,0,0,4.95516e-05,4.95516e-05,4.95516e-05
143,3766.4,2.02406,4.76145,6.31793,0.02367,0.84766,0.39291,0.02531,0.00828,0.0019,0.00064,0.01977,0.00482,0.00024,0.0001,1.97644,4.70525,6.54872,0.02525,0,0,4.48392e-05,4.48392e-05,4.48392e-05
144,3792.08,2.04011,4.77815,6.32913,0.02349,0.85296,0.39457,0.02648,0.0082,0.00203,0.00066,0.02094,0.00488,0.00024,0.0001,1.97472,4.70602,6.55612,0.02524,0,0,4.01268e-05,4.01268e-05,4.01268e-05
145,3817.71,2.04452,4.78018,6.32839,0.02375,0.85248,0.39404,0.02629,0.0082,0.00148,0.00046,0.01903,0.00416,0.00021,9e-05,1.9764,4.72049,6.55879,0.02528,0,0,3.54144e-05,3.54144e-05,3.54144e-05
146,3842.37,2.03223,4.75815,6.33704,0.02349,0.84084,0.39144,0.02693,0.00851,0.00148,0.00048,0.0192,0.00458,0.00024,0.0001,1.97364,4.67023,6.55049,0.02526,0,0,3.0702e-05,3.0702e-05,3.0702e-05
147,3868.34,2.02536,4.76352,6.34032,0.02334,0.8456,0.39535,0.02592,0.00838,0.00194,0.00065,0.02094,0.00516,0.00025,0.0001,1.97281,4.69922,6.54503,0.02514,0,0,2.59896e-05,2.59896e-05,2.59896e-05
148,3893.92,2.03079,4.78768,6.31571,0.02358,0.84719,0.39458,0.02464,0.00778,0.00182,0.00063,0.01904,0.00438,0.00023,9e-05,1.97517,4.70988,6.54743,0.02518,0,0,2.12772e-05,2.12772e-05,2.12772e-05
149,3919.53,2.03886,4.74527,6.3311,0.0234,0.83661,0.39148,0.02585,0.00817,0.0016,0.00049,0.01981,0.005,0.00027,0.0001,1.97175,4.68499,6.54312,0.02522,0,0,1.65648e-05,1.65648e-05,1.65648e-05
150,3944.74,2.03749,4.78852,6.3366,0.02362,0.84656,0.39354,0.02646,0.00827,0.00196,0.00066,0.02018,0.00448,0.00023,0.0001,1.97254,4.70158,6.5577,0.02523,0,0,1.18524e-05,1.18524e-05,1.18524e-05
